pair,speaker,crit_half,crit_order_bin,condition,prop_size_adj_use,num_trials,num_NA
69,138,firsthalf,2,No Contrast,0,4,0
69,138,firsthalf,2,One Contrast Privileged,0.75,4,0
69,138,firsthalf,2,Two Contrasts Shared,1,8,0
69,138,secondhalf,3,No Contrast,0,4,0
69,138,secondhalf,3,One Contrast Privileged,0,4,0
69,138,secondhalf,3,Two Contrasts Shared,1,8,0
69,138,secondhalf,4,No Contrast,0,5,0
69,138,secondhalf,4,One Contrast Privileged,0.2,5,0
69,138,secondhalf,4,Two Contrasts Shared,1,9,0
69,139,firsthalf,1,No Contrast,0,3,0
69,139,firsthalf,1,One Contrast Privileged,1,3,0
69,139,firsthalf,1,Two Contrasts Shared,1,7,0
69,139,firsthalf,2,No Contrast,0,4,0
69,139,firsthalf,2,One Contrast Privileged,0.5,4,0
69,139,firsthalf,2,Two Contrasts Shared,0.75,8,0
69,139,secondhalf,3,No Contrast,0,4,0
69,139,secondhalf,3,One Contrast Privileged,0.25,4,0
69,139,secondhalf,3,Two Contrasts Shared,0.875,8,0
69,139,secondhalf,4,No Contrast,0,5,0
69,139,secondhalf,4,One Contrast Privileged,0.2,5,0
69,139,secondhalf,4,Two Contrasts Shared,1,9,0
70,140,firsthalf,1,No Contrast,0,3,0
70,140,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
70,140,firsthalf,1,Two Contrasts Shared,1,7,0
70,140,firsthalf,2,No Contrast,0,4,0
70,140,firsthalf,2,One Contrast Privileged,0,4,0
70,140,firsthalf,2,Two Contrasts Shared,1,8,0
70,140,secondhalf,3,No Contrast,0,4,0
70,140,secondhalf,3,One Contrast Privileged,0.75,4,0
70,140,secondhalf,3,Two Contrasts Shared,1,8,0
70,140,secondhalf,4,No Contrast,0,5,0
70,140,secondhalf,4,One Contrast Privileged,0.6,5,0
70,140,secondhalf,4,Two Contrasts Shared,1,9,0
70,141,firsthalf,1,No Contrast,0,3,0
70,141,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
70,141,firsthalf,1,Two Contrasts Shared,1,7,0
70,141,firsthalf,2,No Contrast,0,4,0
70,141,firsthalf,2,One Contrast Privileged,0.5,4,0
70,141,firsthalf,2,Two Contrasts Shared,1,8,0
70,141,secondhalf,3,No Contrast,0,4,0
70,141,secondhalf,3,One Contrast Privileged,0,4,0
70,141,secondhalf,3,Two Contrasts Shared,1,8,0
70,141,secondhalf,4,No Contrast,0,5,0
70,141,secondhalf,4,One Contrast Privileged,0,5,0
70,141,secondhalf,4,Two Contrasts Shared,1,9,0
72,144,firsthalf,1,No Contrast,0,3,0
72,144,firsthalf,1,One Contrast Privileged,1,3,0
72,144,firsthalf,1,Two Contrasts Shared,0.8571428571428571,7,0
72,144,firsthalf,2,No Contrast,0,4,0
72,144,firsthalf,2,One Contrast Privileged,0.75,4,0
72,144,firsthalf,2,Two Contrasts Shared,1,8,0
72,144,secondhalf,3,No Contrast,0.25,4,0
72,144,secondhalf,3,One Contrast Privileged,1,4,0
72,144,secondhalf,3,Two Contrasts Shared,1,8,0
72,144,secondhalf,4,No Contrast,0.4,5,0
72,144,secondhalf,4,One Contrast Privileged,1,5,0
72,144,secondhalf,4,Two Contrasts Shared,1,9,0
72,145,firsthalf,1,No Contrast,0,3,0
72,145,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
72,145,firsthalf,1,Two Contrasts Shared,1,7,0
72,145,firsthalf,2,No Contrast,0,4,0
72,145,firsthalf,2,One Contrast Privileged,0.5,4,0
72,145,firsthalf,2,Two Contrasts Shared,1,8,0
72,145,secondhalf,3,No Contrast,0,4,0
72,145,secondhalf,3,One Contrast Privileged,0.5,4,0
72,145,secondhalf,3,Two Contrasts Shared,1,8,0
72,145,secondhalf,4,No Contrast,0.2,5,0
72,145,secondhalf,4,One Contrast Privileged,0,5,0
72,145,secondhalf,4,Two Contrasts Shared,1,9,0
74,148,firsthalf,1,No Contrast,0,3,0
74,148,firsthalf,1,One Contrast Privileged,1,3,0
74,148,firsthalf,1,Two Contrasts Shared,1,7,0
74,148,firsthalf,2,No Contrast,0,4,0
74,148,firsthalf,2,One Contrast Privileged,1,4,0
74,148,firsthalf,2,Two Contrasts Shared,1,8,0
74,148,secondhalf,3,No Contrast,0,4,0
74,148,secondhalf,3,One Contrast Privileged,1,4,0
74,148,secondhalf,3,Two Contrasts Shared,1,8,0
74,148,secondhalf,4,No Contrast,0,5,0
74,148,secondhalf,4,One Contrast Privileged,1,5,0
74,148,secondhalf,4,Two Contrasts Shared,1,9,0
74,149,firsthalf,1,No Contrast,0,3,0
74,149,firsthalf,1,One Contrast Privileged,1,3,0
74,149,firsthalf,1,Two Contrasts Shared,1,7,0
74,149,firsthalf,2,No Contrast,0,4,0
74,149,firsthalf,2,One Contrast Privileged,0.25,4,0
74,149,firsthalf,2,Two Contrasts Shared,1,8,0
74,149,secondhalf,3,No Contrast,0,4,0
74,149,secondhalf,3,One Contrast Privileged,0,4,0
74,149,secondhalf,3,Two Contrasts Shared,1,8,0
74,149,secondhalf,4,No Contrast,0,5,0
74,149,secondhalf,4,One Contrast Privileged,0,5,0
74,149,secondhalf,4,Two Contrasts Shared,1,9,0
75,150,firsthalf,1,No Contrast,0.6666666666666666,3,0
75,150,firsthalf,1,One Contrast Privileged,1,3,0
75,150,firsthalf,1,Two Contrasts Shared,1,7,0
75,150,firsthalf,2,No Contrast,1,4,0
75,150,firsthalf,2,One Contrast Privileged,1,4,0
75,150,firsthalf,2,Two Contrasts Shared,0.75,8,0
75,150,secondhalf,3,No Contrast,0.5,4,0
75,150,secondhalf,3,One Contrast Privileged,1,4,0
75,150,secondhalf,3,Two Contrasts Shared,1,8,0
75,150,secondhalf,4,No Contrast,0,5,0
75,150,secondhalf,4,One Contrast Privileged,1,5,0
75,150,secondhalf,4,Two Contrasts Shared,1,9,0
75,151,firsthalf,1,No Contrast,0,3,0
75,151,firsthalf,1,One Contrast Privileged,1,3,0
75,151,firsthalf,1,Two Contrasts Shared,1,7,0
75,151,firsthalf,2,No Contrast,0.5,4,0
75,151,firsthalf,2,One Contrast Privileged,1,4,0
75,151,firsthalf,2,Two Contrasts Shared,1,8,0
75,151,secondhalf,3,No Contrast,0.5,4,0
75,151,secondhalf,3,One Contrast Privileged,1,4,0
75,151,secondhalf,3,Two Contrasts Shared,1,8,0
75,151,secondhalf,4,No Contrast,0.4,5,0
75,151,secondhalf,4,One Contrast Privileged,1,5,0
75,151,secondhalf,4,Two Contrasts Shared,1,9,0
76,152,firsthalf,1,No Contrast,0,3,0
76,152,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
76,152,firsthalf,1,Two Contrasts Shared,1,7,0
76,152,firsthalf,2,No Contrast,0,4,0
76,152,firsthalf,2,One Contrast Privileged,0.75,4,0
76,152,firsthalf,2,Two Contrasts Shared,1,8,0
76,152,secondhalf,3,No Contrast,0,4,0
76,152,secondhalf,3,One Contrast Privileged,1,4,0
76,152,secondhalf,3,Two Contrasts Shared,1,8,0
76,152,secondhalf,4,No Contrast,0.2,5,0
76,152,secondhalf,4,One Contrast Privileged,1,5,0
76,152,secondhalf,4,Two Contrasts Shared,1,9,0
76,153,firsthalf,1,No Contrast,0,3,0
76,153,firsthalf,1,One Contrast Privileged,1,3,0
76,153,firsthalf,1,Two Contrasts Shared,1,7,0
76,153,firsthalf,2,No Contrast,0,4,0
76,153,firsthalf,2,One Contrast Privileged,0,4,0
76,153,firsthalf,2,Two Contrasts Shared,1,8,0
76,153,secondhalf,3,No Contrast,0,4,0
76,153,secondhalf,3,One Contrast Privileged,0,4,0
76,153,secondhalf,3,Two Contrasts Shared,1,8,1
76,153,secondhalf,4,No Contrast,0.4,5,0
76,153,secondhalf,4,One Contrast Privileged,0.2,5,0
76,153,secondhalf,4,Two Contrasts Shared,1,9,0
77,154,firsthalf,1,No Contrast,0,3,0
77,154,firsthalf,1,One Contrast Privileged,1,3,0
77,154,firsthalf,1,Two Contrasts Shared,1,7,0
77,154,firsthalf,2,No Contrast,0,4,0
77,154,firsthalf,2,One Contrast Privileged,1,4,0
77,154,firsthalf,2,Two Contrasts Shared,1,8,0
77,154,secondhalf,3,No Contrast,0,4,0
77,154,secondhalf,3,One Contrast Privileged,1,4,0
77,154,secondhalf,3,Two Contrasts Shared,1,8,0
77,154,secondhalf,4,No Contrast,0,5,0
77,154,secondhalf,4,One Contrast Privileged,1,5,0
77,154,secondhalf,4,Two Contrasts Shared,1,9,0
77,155,firsthalf,1,No Contrast,0,3,0
77,155,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
77,155,firsthalf,1,Two Contrasts Shared,1,7,0
77,155,firsthalf,2,No Contrast,0,4,0
77,155,firsthalf,2,One Contrast Privileged,0.25,4,0
77,155,firsthalf,2,Two Contrasts Shared,0.875,8,0
77,155,secondhalf,3,No Contrast,0,4,0
77,155,secondhalf,3,One Contrast Privileged,1,4,0
77,155,secondhalf,3,Two Contrasts Shared,1,8,0
77,155,secondhalf,4,No Contrast,0,5,0
77,155,secondhalf,4,One Contrast Privileged,0.2,5,0
77,155,secondhalf,4,Two Contrasts Shared,1,9,0
78,156,firsthalf,1,No Contrast,0,3,1
78,156,firsthalf,1,One Contrast Privileged,1,3,0
78,156,firsthalf,1,Two Contrasts Shared,1,7,0
78,156,firsthalf,2,No Contrast,0,4,0
78,156,firsthalf,2,One Contrast Privileged,1,4,0
78,156,firsthalf,2,Two Contrasts Shared,0.875,8,0
78,156,secondhalf,3,No Contrast,0,4,0
78,156,secondhalf,3,One Contrast Privileged,1,4,0
78,156,secondhalf,3,Two Contrasts Shared,1,8,0
78,156,secondhalf,4,No Contrast,0,5,0
78,156,secondhalf,4,One Contrast Privileged,1,5,0
78,156,secondhalf,4,Two Contrasts Shared,1,9,0
78,157,firsthalf,1,No Contrast,0,3,0
78,157,firsthalf,1,One Contrast Privileged,1,3,0
78,157,firsthalf,1,Two Contrasts Shared,1,7,0
78,157,firsthalf,2,No Contrast,0,4,0
78,157,firsthalf,2,One Contrast Privileged,1,4,0
78,157,firsthalf,2,Two Contrasts Shared,1,8,0
78,157,secondhalf,3,No Contrast,0,4,1
78,157,secondhalf,3,One Contrast Privileged,1,4,0
78,157,secondhalf,3,Two Contrasts Shared,1,8,0
78,157,secondhalf,4,No Contrast,0,5,0
78,157,secondhalf,4,One Contrast Privileged,0.8,5,0
78,157,secondhalf,4,Two Contrasts Shared,1,9,0
79,158,firsthalf,1,No Contrast,0,3,0
79,158,firsthalf,1,One Contrast Privileged,1,3,0
79,158,firsthalf,1,Two Contrasts Shared,1,7,0
79,158,firsthalf,2,No Contrast,0,4,0
79,158,firsthalf,2,One Contrast Privileged,1,4,0
79,158,firsthalf,2,Two Contrasts Shared,0.875,8,0
79,158,secondhalf,3,No Contrast,0,4,0
79,158,secondhalf,3,One Contrast Privileged,0.75,4,0
79,158,secondhalf,3,Two Contrasts Shared,1,8,0
79,158,secondhalf,4,No Contrast,0,5,0
79,158,secondhalf,4,One Contrast Privileged,0.2,5,0
79,158,secondhalf,4,Two Contrasts Shared,1,9,0
79,159,firsthalf,1,No Contrast,0,3,0
79,159,firsthalf,1,One Contrast Privileged,1,3,0
79,159,firsthalf,1,Two Contrasts Shared,1,7,0
79,159,firsthalf,2,No Contrast,0,4,0
79,159,firsthalf,2,One Contrast Privileged,0,4,0
79,159,firsthalf,2,Two Contrasts Shared,1,8,0
79,159,secondhalf,3,No Contrast,0,4,0
79,159,secondhalf,3,One Contrast Privileged,0,4,0
79,159,secondhalf,3,Two Contrasts Shared,1,8,0
79,159,secondhalf,4,No Contrast,0,5,0
79,159,secondhalf,4,One Contrast Privileged,0,5,0
79,159,secondhalf,4,Two Contrasts Shared,1,9,0
80,160,firsthalf,1,No Contrast,0,3,0
80,160,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
80,160,firsthalf,1,Two Contrasts Shared,1,7,0
80,160,firsthalf,2,No Contrast,0,4,0
80,160,firsthalf,2,One Contrast Privileged,0,4,0
80,160,firsthalf,2,Two Contrasts Shared,1,8,0
80,160,secondhalf,3,No Contrast,0,4,0
80,160,secondhalf,3,One Contrast Privileged,0,4,0
80,160,secondhalf,3,Two Contrasts Shared,1,8,0
80,160,secondhalf,4,No Contrast,0,5,0
80,160,secondhalf,4,One Contrast Privileged,0,5,0
80,160,secondhalf,4,Two Contrasts Shared,1,9,0
80,161,firsthalf,1,No Contrast,0.3333333333333333,3,0
80,161,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
80,161,firsthalf,1,Two Contrasts Shared,1,7,0
80,161,firsthalf,2,No Contrast,0,4,0
80,161,firsthalf,2,One Contrast Privileged,1,4,0
80,161,firsthalf,2,Two Contrasts Shared,0.875,8,0
80,161,secondhalf,3,No Contrast,0,4,0
80,161,secondhalf,3,One Contrast Privileged,1,4,0
80,161,secondhalf,3,Two Contrasts Shared,1,8,0
80,161,secondhalf,4,No Contrast,0,5,0
80,161,secondhalf,4,One Contrast Privileged,1,5,0
80,161,secondhalf,4,Two Contrasts Shared,1,9,0
81,162,firsthalf,1,No Contrast,0.3333333333333333,3,0
81,162,firsthalf,1,One Contrast Privileged,1,3,0
81,162,firsthalf,1,Two Contrasts Shared,1,7,0
81,162,firsthalf,2,No Contrast,0,4,0
81,162,firsthalf,2,One Contrast Privileged,0.5,4,0
81,162,firsthalf,2,Two Contrasts Shared,1,8,0
81,162,secondhalf,3,No Contrast,0,4,0
81,162,secondhalf,3,One Contrast Privileged,0.25,4,0
81,162,secondhalf,3,Two Contrasts Shared,1,8,0
81,162,secondhalf,4,No Contrast,0,5,0
81,162,secondhalf,4,One Contrast Privileged,0,5,0
81,162,secondhalf,4,Two Contrasts Shared,1,9,0
81,163,firsthalf,1,No Contrast,0,3,0
81,163,firsthalf,1,One Contrast Privileged,1,3,0
81,163,firsthalf,1,Two Contrasts Shared,1,7,0
81,163,firsthalf,2,No Contrast,0,4,0
81,163,firsthalf,2,One Contrast Privileged,1,4,0
81,163,firsthalf,2,Two Contrasts Shared,0.875,8,0
81,163,secondhalf,3,No Contrast,0,4,0
81,163,secondhalf,3,One Contrast Privileged,1,4,0
81,163,secondhalf,3,Two Contrasts Shared,1,8,0
81,163,secondhalf,4,No Contrast,0.2,5,0
81,163,secondhalf,4,One Contrast Privileged,0.4,5,0
81,163,secondhalf,4,Two Contrasts Shared,1,9,0
83,166,firsthalf,1,No Contrast,0,3,0
83,166,firsthalf,1,One Contrast Privileged,1,3,0
83,166,firsthalf,1,Two Contrasts Shared,1,7,0
83,166,firsthalf,2,No Contrast,0,4,0
83,166,firsthalf,2,One Contrast Privileged,1,4,0
83,166,firsthalf,2,Two Contrasts Shared,1,8,0
83,166,secondhalf,3,No Contrast,0,4,0
83,166,secondhalf,3,One Contrast Privileged,1,4,0
83,166,secondhalf,3,Two Contrasts Shared,1,8,0
83,166,secondhalf,4,No Contrast,0,5,0
83,166,secondhalf,4,One Contrast Privileged,1,5,0
83,166,secondhalf,4,Two Contrasts Shared,1,9,0
83,167,firsthalf,1,No Contrast,0,3,0
83,167,firsthalf,1,One Contrast Privileged,1,3,0
83,167,firsthalf,1,Two Contrasts Shared,1,7,0
83,167,firsthalf,2,No Contrast,0,4,0
83,167,firsthalf,2,One Contrast Privileged,0.5,4,0
83,167,firsthalf,2,Two Contrasts Shared,1,8,0
83,167,secondhalf,3,No Contrast,0,4,0
83,167,secondhalf,3,One Contrast Privileged,0.75,4,0
83,167,secondhalf,3,Two Contrasts Shared,1,8,0
83,167,secondhalf,4,No Contrast,0,5,0
83,167,secondhalf,4,One Contrast Privileged,0.2,5,0
83,167,secondhalf,4,Two Contrasts Shared,1,9,0
84,168,firsthalf,1,No Contrast,0,3,0
84,168,firsthalf,1,One Contrast Privileged,1,3,0
84,168,firsthalf,1,Two Contrasts Shared,1,7,0
84,168,firsthalf,2,No Contrast,0,4,0
84,168,firsthalf,2,One Contrast Privileged,0.5,4,0
84,168,firsthalf,2,Two Contrasts Shared,1,8,0
84,168,secondhalf,3,No Contrast,0,4,0
84,168,secondhalf,3,One Contrast Privileged,0,4,0
84,168,secondhalf,3,Two Contrasts Shared,1,8,0
84,168,secondhalf,4,No Contrast,0,5,0
84,168,secondhalf,4,One Contrast Privileged,0.2,5,0
84,168,secondhalf,4,Two Contrasts Shared,1,9,0
84,169,firsthalf,1,No Contrast,0,3,0
84,169,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
84,169,firsthalf,1,Two Contrasts Shared,1,7,0
84,169,firsthalf,2,No Contrast,0,4,0
84,169,firsthalf,2,One Contrast Privileged,1,4,0
84,169,firsthalf,2,Two Contrasts Shared,1,8,0
84,169,secondhalf,3,No Contrast,0,4,0
84,169,secondhalf,3,One Contrast Privileged,1,4,0
84,169,secondhalf,3,Two Contrasts Shared,1,8,0
84,169,secondhalf,4,No Contrast,0.2,5,0
84,169,secondhalf,4,One Contrast Privileged,1,5,0
84,169,secondhalf,4,Two Contrasts Shared,1,9,0
85,170,firsthalf,1,No Contrast,0,3,0
85,170,firsthalf,1,One Contrast Privileged,1,3,0
85,170,firsthalf,1,Two Contrasts Shared,1,7,0
85,170,firsthalf,2,No Contrast,0.5,4,0
85,170,firsthalf,2,One Contrast Privileged,1,4,0
85,170,firsthalf,2,Two Contrasts Shared,1,8,0
85,170,secondhalf,3,No Contrast,0.75,4,0
85,170,secondhalf,3,One Contrast Privileged,1,4,0
85,170,secondhalf,3,Two Contrasts Shared,1,8,0
85,170,secondhalf,4,No Contrast,0.8,5,0
85,170,secondhalf,4,One Contrast Privileged,0.6,5,0
85,170,secondhalf,4,Two Contrasts Shared,1,9,0
85,171,firsthalf,1,No Contrast,0,3,0
85,171,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
85,171,firsthalf,1,Two Contrasts Shared,0.7142857142857143,7,0
85,171,firsthalf,2,No Contrast,0.25,4,0
85,171,firsthalf,2,One Contrast Privileged,1,4,0
85,171,firsthalf,2,Two Contrasts Shared,1,8,0
85,171,secondhalf,3,No Contrast,0,4,0
85,171,secondhalf,3,One Contrast Privileged,1,4,0
85,171,secondhalf,3,Two Contrasts Shared,1,8,0
85,171,secondhalf,4,No Contrast,0,5,0
85,171,secondhalf,4,One Contrast Privileged,1,5,0
85,171,secondhalf,4,Two Contrasts Shared,1,9,0
86,172,firsthalf,1,No Contrast,0,3,0
86,172,firsthalf,1,One Contrast Privileged,1,3,0
86,172,firsthalf,1,Two Contrasts Shared,1,7,0
86,172,firsthalf,2,No Contrast,0,4,0
86,172,firsthalf,2,One Contrast Privileged,1,4,0
86,172,firsthalf,2,Two Contrasts Shared,1,8,0
86,172,secondhalf,3,No Contrast,0,4,0
86,172,secondhalf,3,One Contrast Privileged,1,4,0
86,172,secondhalf,3,Two Contrasts Shared,0.875,8,0
86,172,secondhalf,4,No Contrast,0,5,0
86,172,secondhalf,4,One Contrast Privileged,1,5,0
86,172,secondhalf,4,Two Contrasts Shared,1,9,0
86,173,firsthalf,1,No Contrast,0,3,0
86,173,firsthalf,1,One Contrast Privileged,0.3333333333333333,3,0
86,173,firsthalf,1,Two Contrasts Shared,1,7,0
86,173,firsthalf,2,No Contrast,0,4,0
86,173,firsthalf,2,One Contrast Privileged,0.25,4,0
86,173,firsthalf,2,Two Contrasts Shared,1,8,0
86,173,secondhalf,3,No Contrast,0,4,0
86,173,secondhalf,3,One Contrast Privileged,0.25,4,0
86,173,secondhalf,3,Two Contrasts Shared,1,8,0
86,173,secondhalf,4,No Contrast,0,5,0
86,173,secondhalf,4,One Contrast Privileged,0,5,0
86,173,secondhalf,4,Two Contrasts Shared,1,9,0
87,184,firsthalf,1,No Contrast,0,3,0
87,184,firsthalf,1,One Contrast Privileged,1,3,0
87,184,firsthalf,1,Two Contrasts Shared,1,7,0
87,184,firsthalf,2,No Contrast,0,4,0
87,184,firsthalf,2,One Contrast Privileged,1,4,0
87,184,firsthalf,2,Two Contrasts Shared,1,8,0
87,184,secondhalf,3,No Contrast,0,4,0
87,184,secondhalf,3,One Contrast Privileged,1,4,0
87,184,secondhalf,3,Two Contrasts Shared,1,8,0
87,184,secondhalf,4,No Contrast,0,5,0
87,184,secondhalf,4,One Contrast Privileged,1,5,0
87,184,secondhalf,4,Two Contrasts Shared,1,9,0
87,185,firsthalf,1,No Contrast,0,3,0
87,185,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
87,185,firsthalf,1,Two Contrasts Shared,0.8571428571428571,7,0
87,185,firsthalf,2,No Contrast,0,4,0
87,185,firsthalf,2,One Contrast Privileged,0.25,4,0
87,185,firsthalf,2,Two Contrasts Shared,1,8,0
87,185,secondhalf,3,No Contrast,0,4,0
87,185,secondhalf,3,One Contrast Privileged,0,4,0
87,185,secondhalf,3,Two Contrasts Shared,0.875,8,0
87,185,secondhalf,4,No Contrast,0,5,0
87,185,secondhalf,4,One Contrast Privileged,0,5,0
87,185,secondhalf,4,Two Contrasts Shared,1,9,0
88,176,firsthalf,1,No Contrast,0.3333333333333333,3,0
88,176,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
88,176,firsthalf,1,Two Contrasts Shared,1,7,0
88,176,firsthalf,2,No Contrast,0,4,0
88,176,firsthalf,2,One Contrast Privileged,0.25,4,0
88,176,firsthalf,2,Two Contrasts Shared,1,8,0
88,176,secondhalf,3,No Contrast,0,4,0
88,176,secondhalf,3,One Contrast Privileged,0,4,0
88,176,secondhalf,3,Two Contrasts Shared,1,8,0
88,176,secondhalf,4,No Contrast,0,5,0
88,176,secondhalf,4,One Contrast Privileged,0.2,5,0
88,176,secondhalf,4,Two Contrasts Shared,1,9,0
88,177,firsthalf,1,No Contrast,0,3,0
88,177,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
88,177,firsthalf,1,Two Contrasts Shared,0.5714285714285714,7,0
88,177,firsthalf,2,No Contrast,0,4,0
88,177,firsthalf,2,One Contrast Privileged,1,4,0
88,177,firsthalf,2,Two Contrasts Shared,1,8,0
88,177,secondhalf,3,No Contrast,0,4,0
88,177,secondhalf,3,One Contrast Privileged,1,4,0
88,177,secondhalf,3,Two Contrasts Shared,0.875,8,0
88,177,secondhalf,4,No Contrast,0,5,0
88,177,secondhalf,4,One Contrast Privileged,0.6,5,0
88,177,secondhalf,4,Two Contrasts Shared,1,9,0
89,178,firsthalf,1,No Contrast,0,3,0
89,178,firsthalf,1,One Contrast Privileged,0.6666666666666666,3,0
89,178,firsthalf,1,Two Contrasts Shared,1,7,0
89,178,firsthalf,2,No Contrast,0,4,0
89,178,firsthalf,2,One Contrast Privileged,1,4,0
89,178,firsthalf,2,Two Contrasts Shared,0.875,8,0
89,178,secondhalf,3,No Contrast,0,4,0
89,178,secondhalf,3,One Contrast Privileged,1,4,0
89,178,secondhalf,3,Two Contrasts Shared,0.8571428571428571,8,1
89,178,secondhalf,4,No Contrast,0,5,0
89,178,secondhalf,4,One Contrast Privileged,1,5,0
89,178,secondhalf,4,Two Contrasts Shared,0.7777777777777778,9,0
89,179,firsthalf,1,No Contrast,0,3,0
89,179,firsthalf,1,One Contrast Privileged,1,3,0
89,179,firsthalf,1,Two Contrasts Shared,1,7,0
89,179,firsthalf,2,No Contrast,0,4,0
89,179,firsthalf,2,One Contrast Privileged,0.5,4,0
89,179,firsthalf,2,Two Contrasts Shared,1,8,0
89,179,secondhalf,3,No Contrast,0,4,0
89,179,secondhalf,3,One Contrast Privileged,0.25,4,0
89,179,secondhalf,3,Two Contrasts Shared,1,8,0
89,179,secondhalf,4,No Contrast,0.2,5,0
89,179,secondhalf,4,One Contrast Privileged,0,5,0
89,179,secondhalf,4,Two Contrasts Shared,1,9,0
90,180,firsthalf,1,No Contrast,0,3,0
90,180,firsthalf,1,One Contrast Privileged,1,3,0
90,180,firsthalf,1,Two Contrasts Shared,1,7,0
90,180,firsthalf,2,No Contrast,0.25,4,0
90,180,firsthalf,2,One Contrast Privileged,1,4,0
90,180,firsthalf,2,Two Contrasts Shared,1,8,0
90,180,secondhalf,3,No Contrast,0,4,0
90,180,secondhalf,3,One Contrast Privileged,1,4,0
90,180,secondhalf,3,Two Contrasts Shared,1,8,0
90,180,secondhalf,4,No Contrast,0,5,0
90,180,secondhalf,4,One Contrast Privileged,1,5,0
90,180,secondhalf,4,Two Contrasts Shared,0.8888888888888888,9,0
90,181,firsthalf,1,No Contrast,0,3,0
90,181,firsthalf,1,One Contrast Privileged,1,3,0
90,181,firsthalf,1,Two Contrasts Shared,1,7,0
90,181,firsthalf,2,No Contrast,0,4,0
90,181,firsthalf,2,One Contrast Privileged,1,4,0
90,181,firsthalf,2,Two Contrasts Shared,1,8,0
90,181,secondhalf,3,No Contrast,0,4,0
90,181,secondhalf,3,One Contrast Privileged,1,4,0
90,181,secondhalf,3,Two Contrasts Shared,1,8,0
90,181,secondhalf,4,No Contrast,0.25,5,1
90,181,secondhalf,4,One Contrast Privileged,1,5,0
90,181,secondhalf,4,Two Contrasts Shared,1,9,0
